timestamp,run_date,symbol,side,qty,price,notional,fee,slippage,reason
2026-09-17 00:06:00,2026-09-17,SOXLUSDT,BUY,0.33573454,107.69,36.1553,0.018078,0.007231,backfill
2026-09-17 00:06:00,2026-09-17,SOXSUSDT,BUY,6.59391054,48.5,319.8047,0.159902,0.063961,backfill
2026-09-17 00:06:00,2026-09-17,SUIUSDT,BUY,45.54048137,0.7132,32.4795,0.01624,0.006496,backfill
2026-09-17 00:06:00,2026-09-17,UNIUSDT,BUY,47.28839483,6.707,317.1633,0.158582,0.063433,backfill
2026-09-17 00:06:00,2026-09-17,USELESSUSDT,SELL,-191.68000014,0.23113,-44.303,0.022151,0.008861,backfill
2026-09-17 00:06:00,2026-09-17,WLDUSDT,BUY,928.93511979,0.3727,346.2141,0.173107,0.069243,backfill
2026-09-17 00:06:00,2026-09-17,XAGUSDT,SELL,-5.0081046,63.33,-317.1633,0.158582,0.063433,backfill
2026-09-17 00:06:00,2026-09-17,XAUUSDT,BUY,0.00432677,4277.72,18.5087,0.009254,0.003702,backfill
2026-09-17 00:06:00,2026-09-17,ZECUSDT,BUY,0.23726268,1336.76,317.1633,0.158582,0.063433,backfill
2026-09-17 00:06:00,2026-09-17,龙虾USDT,SELL,-225.12590285,0.212541,-47.8485,0.023924,0.00957,backfill
2026-09-18 00:06:00,2026-09-18,ADAUSDT,SELL,-1700.3344919,0.2025,-344.3177,0.172159,0.068864,backfill
2026-09-18 00:06:00,2026-09-18,AKEUSDT,BUY,575.80772209,0.021287,12.2572,0.006129,0.002451,backfill
2026-09-18 00:06:00,2026-09-18,BTWUSDT,BUY,54.96225766,0.72,39.5728,0.019786,0.007915,backfill
2026-09-18 00:06:00,2026-09-18,CLUSDT,SELL,-3.3517896,96.54,-323.5818,0.161791,0.064716,backfill
2026-09-18 00:06:00,2026-09-18,DRAMUSDT,BUY,5.61947669,57.95,325.6487,0.162824,0.06513,backfill
2026-09-18 00:06:00,2026-09-18,KORUUSDT,BUY,16.57070346,20.43,338.5395,0.16927,0.067708,backfill
2026-09-18 00:06:00,2026-09-18,LITUSDT,BUY,71.57033707,4.8109,344.3177,0.172159,0.068864,backfill
2026-09-18 00:06:00,2026-09-18,LSKUSDT,BUY,123.80528248,0.43128,53.3947,0.026697,0.010679,backfill
2026-09-18 00:06:00,2026-09-18,MUUSDT,BUY,0.33896553,983.99,333.5387,0.166769,0.066708,backfill
2026-09-18 00:06:00,2026-09-18,NEARUSDT,BUY,109.44619663,3.146,344.3177,0.172159,0.068864,backfill
2026-09-18 00:06:00,2026-09-18,NVDAUSDT,SELL,-1.56857425,219.51,-344.3177,0.172159,0.068864,backfill
2026-09-18 00:06:00,2026-09-18,ONDOUSDT,SELL,-924.59112409,0.3724,-344.3177,0.172159,0.068864,backfill
2026-09-18 00:06:00,2026-09-18,ONGUSDT,SELL,-4163.88688645,0.07554,-314.54,0.15727,0.062908,backfill
2026-09-18 00:06:00,2026-09-18,PROMUSDT,BUY,4.61654341,5.492,25.3541,0.012677,0.005071,backfill
2026-09-18 00:06:00,2026-09-18,QQQUSDT,SELL,-0.03390839,716.67,-24.3011,0.012151,0.00486,backfill
2026-09-18 00:06:00,2026-09-18,SNXXUSDT,BUY,23.52843206,14.77,347.5149,0.173757,0.069503,backfill
2026-09-18 00:06:00,2026-09-18,SOXSUSDT,SELL,-7.62102113,45.18,-344.3177,0.172159,0.068864,backfill
2026-09-18 00:06:00,2026-09-18,SUIUSDT,SELL,-19.8990883,0.7411,-14.7472,0.007374,0.002949,backfill
2026-09-18 00:06:00,2026-09-18,TRUMPUSDT,SELL,-176.39228207,1.952,-344.3177,0.172159,0.068864,backfill
2026-09-18 00:06:00,2026-09-18,UNIUSDT,SELL,-3.09410211,7.791,-24.1061,0.012053,0.004821,backfill
2026-09-18 00:06:00,2026-09-18,USELESSUSDT,SELL,-73.16179437,0.26505,-19.3915,0.009696,0.003878,backfill
2026-09-18 00:06:00,2026-09-18,XAGUSDT,BUY,5.0081046,65.51,328.0809,0.16404,0.065616,backfill
2026-09-18 00:06:00,2026-09-18,XAUUSDT,SELL,-0.00496734,4352.37,-21.6197,0.01081,0.004324,backfill
2026-09-19 00:06:00,2026-09-19,ADAUSDT,BUY,1700.3344919,0.2246,381.8951,0.190948,0.076379,backfill
2026-09-19 00:06:00,2026-09-19,AKEUSDT,SELL,-8108.81167824,0.046385,-376.1272,0.188064,0.075225,backfill
2026-09-19 00:06:00,2026-09-19,ARBUSDT,BUY,1691.69080688,0.22117,374.1513,0.187076,0.07483,backfill
2026-09-19 00:06:00,2026-09-19,BCHUSDT,BUY,1.43486819,255.33,366.3649,0.183182,0.073273,backfill
2026-09-19 00:06:00,2026-09-19,BTWUSDT,SELL,-478.21907585,0.63171,-302.0958,0.151048,0.060419,backfill
2026-09-19 00:06:00,2026-09-19,KORUUSDT,SELL,-18.80157064,19.9,-374.1513,0.187076,0.07483,backfill
2026-09-19 00:06:00,2026-09-19,LITUSDT,BUY,6.90921317,4.7675,32.9397,0.01647,0.006588,backfill
2026-09-19 00:06:00,2026-09-19,LSKUSDT,BUY,60.11741331,0.43583,26.201,0.0131,0.00524,backfill
2026-09-19 00:06:00,2026-09-19,NEARUSDT,SELL,-10.01721557,3.763,-37.6948,0.018847,0.007539,backfill
2026-09-19 00:06:00,2026-09-19,NVDAUSDT,SELL,-0.11194702,222.64,-24.9239,0.012462,0.004985,backfill
2026-09-19 00:06:00,2026-09-19,ONDOUSDT,BUY,924.59112409,0.3987,368.6345,0.184317,0.073727,backfill
2026-09-19 00:06:00,2026-09-19,PROMUSDT,BUY,11.35095387,5.053,57.3564,0.028678,0.011471,backfill
2026-09-19 00:06:00,2026-09-19,QQQUSDT,SELL,-0.03738662,722.54,-27.0133,0.013507,0.005403,backfill
2026-09-19 00:06:00,2026-09-19,SAMSUNGUSDT,SELL,-1.9819433,188.78,-374.1513,0.187076,0.07483,backfill
2026-09-19 00:06:00,2026-09-19,SOXLUSDT,SELL,-0.09253114,123.17,-11.3971,0.005699,0.002279,backfill
2026-09-19 00:06:00,2026-09-19,SOXSUSDT,SELL,-1.36004598,41.66,-56.6595,0.02833,0.011332,backfill
2026-09-19 00:06:00,2026-09-19,SUIUSDT,BUY,464.60360897,0.8145,378.4196,0.18921,0.075684,backfill
2026-09-19 00:06:00,2026-09-19,TSLAUSDT,SELL,-1.02692885,364.34,-374.1513,0.187076,0.07483,backfill
2026-09-19 00:06:00,2026-09-19,TUTUSDT,SELL,-16614.17654346,0.02252,-374.1513,0.187076,0.07483,backfill
2026-09-19 00:06:00,2026-09-19,UNIUSDT,SELL,-1.99360969,8.866,-17.6753,0.008838,0.003535,backfill
2026-09-19 00:06:00,2026-09-19,XAUUSDT,SELL,-0.00624133,4383.64,-27.3597,0.01368,0.005472,backfill
2026-09-19 00:06:00,2026-09-19,龙虾USDT,BUY,192.21040824,0.22212,42.6938,0.021347,0.008539,backfill
2026-09-20 00:06:00,2026-09-20,AKEUSDT,SELL,-2566.70981068,0.064543,-165.6632,0.082832,0.033133,backfill
2026-09-20 00:06:00,2026-09-20,BCHUSDT,SELL,-1.39350811,254.72,-354.9544,0.177477,0.070991,backfill
2026-09-20 00:06:00,2026-09-20,BRUSDT,BUY,322.54212823,1.10049,354.9544,0.177477,0.070991,backfill
2026-09-20 00:06:00,2026-09-20,DRAMUSDT,SELL,-5.97164177,59.44,-354.9544,0.177477,0.070991,backfill
2026-09-20 00:06:00,2026-09-20,IOSTUSDT,BUY,423371.16733717,0.0008384,354.9544,0.177477,0.070991,backfill
2026-09-20 00:06:00,2026-09-20,KORUUSDT,BUY,1.05385131,20.0,21.077,0.010539,0.004215,backfill
2026-09-20 00:06:00,2026-09-20,LITUSDT,SELL,-78.47955024,4.8046,-377.0628,0.188531,0.075413,backfill
2026-09-20 00:06:00,2026-09-20,NVDAUSDT,BUY,0.08321056,222.22,18.4911,0.009246,0.003698,backfill
2026-09-20 00:06:00,2026-09-20,PROMUSDT,SELL,-74.04537023,5.29,-391.7,0.19585,0.07834,backfill
2026-09-20 00:06:00,2026-09-20,QQQUSDT,BUY,0.02617393,721.96,18.8965,0.009448,0.003779,backfill
